X;mesto;rbd;HousMembers;Age;NumbRooms;FloorSpace;Conso;ElecYN;Heating;LaveLinge;Clim;LaveVaisselle;Frigo;Freezer;Micronde;Aspirateur;TV;PC;income;Statut;Urban;Loc1;Loc2;Loc3;Loc4;Loc5;Loc6
48330;458;7;7;30;4;80;301;Yes;0;1;0;0;1;0;0;1;1;0;44369;0;0;0;0;0;0;0;1
48333;458;7;7;30;4;80;301;Yes;0;1;0;0;1;0;0;1;1;0;44369;1;0;0;0;0;0;0;1
48378;458;8;5;3;3;70;201;Yes;0;0;0;0;1;0;0;1;1;0;31609;0;0;0;0;0;0;0;1
48403;458;9;5;22;3;65;301;Yes;0;0;0;0;1;0;0;0;1;0;44129;1;0;0;0;0;0;0;1
48428;459;1;1;61;2;45;251;Yes;0;1;0;0;0;0;0;1;1;0;21914;0;0;0;0;0;0;0;1
48429;459;10;4;32;3;75;351;Yes;0;0;0;0;1;0;0;0;1;0;36981;0;0;0;0;0;0;0;1
48430;459;10;4;32;3;75;351;Yes;0;0;0;0;1;0;0;0;1;0;36981;0;0;0;0;0;0;0;1
48446;459;11;2;42;2;45;201;Yes;0;0;0;0;0;0;0;0;1;0;24753;0;0;0;0;0;0;0;1
48449;459;2;2;52;2;45;56;Yes;0;0;0;0;0;0;0;0;1;0;15941;0;0;0;0;0;0;0;1
48450;459;2;2;52;2;45;56;Yes;0;0;0;0;0;0;0;0;1;0;15941;0;0;0;0;0;0;0;1
48454;459;3;4;20;4;120;701;Yes;0;1;0;0;1;1;0;1;1;0;62789;0;0;0;0;0;0;0;1
48456;459;3;4;20;4;120;701;Yes;0;1;0;0;1;1;0;1;1;0;62789;0;0;0;0;0;0;0;1
48469;459;4;3;31;2;80;301;Yes;0;0;0;0;1;1;0;0;1;0;28709;1;0;0;0;0;0;0;1
48470;459;4;3;31;2;80;301;Yes;0;0;0;0;1;1;0;0;1;0;28709;0;0;0;0;0;0;0;1
48478;459;5;3;30;2;48;351;Yes;0;1;0;0;1;1;0;0;1;0;17369;1;0;0;0;0;0;0;1
48479;459;5;3;30;2;48;351;Yes;0;1;0;0;1;1;0;0;1;0;17369;0;0;0;0;0;0;0;1
48488;459;7;2;54;1;20;101;Yes;0;0;0;0;1;0;0;0;0;0;16518;0;0;0;0;0;0;0;1
48492;459;8;2;52;1;40;121;Yes;0;0;0;0;0;0;0;0;1;0;15334;0;0;0;0;0;0;0;1
48496;459;9;4;52;2;70;21;Yes;0;0;0;0;0;0;0;0;1;0;52285;0;0;0;0;0;0;0;1
48497;459;9;4;52;2;70;21;Yes;0;0;0;0;0;0;0;0;1;0;52285;0;0;0;0;0;0;0;1
48498;459;9;4;52;2;70;21;Yes;0;0;0;0;0;0;0;0;1;0;52285;1;0;0;0;0;0;0;1
48512;46;1;4;25;3;90;2501;Yes;1;1;0;1;0;0;0;1;1;0;28127;1;0;0;0;0;0;0;1
48537;46;11;4;33;6;120;1071;Yes;1;0;0;0;1;1;0;0;1;0;17877;1;0;0;0;0;0;0;1
48539;46;11;4;33;6;120;1071;Yes;1;0;0;0;1;1;0;0;1;0;17877;0;0;0;0;0;0;0;1
48557;46;3;2;42;3;50;501;Yes;0;0;0;0;1;1;0;1;1;0;10986;1;0;0;0;0;0;0;1
48562;46;4;10;62;7;150;4501;Yes;0;1;0;0;1;1;0;1;1;0;71756;0;0;0;0;0;0;0;1
48563;46;4;10;62;7;150;4501;Yes;0;1;0;0;1;1;0;1;1;0;71756;0;0;0;0;0;0;0;1
48661;46;5;2;36;1;12;151;Yes;0;0;0;0;0;1;0;0;1;0;16568;1;0;0;0;0;0;0;1
48666;46;6;4;33;3;63;1121;Yes;0;1;0;0;1;1;0;1;1;0;25318;0;0;0;0;0;0;0;1
48668;46;6;4;33;3;63;1121;Yes;0;1;0;0;1;1;0;1;1;0;25318;1;0;0;0;0;0;0;1
48681;46;7;3;82;2;40;851;Yes;0;1;0;0;1;0;0;0;1;0;25758;1;0;0;0;0;0;0;1
48691;46;8;6;17;3;80;1201;Yes;0;1;0;0;1;1;0;1;1;0;18621;0;0;0;0;0;0;0;1
48692;46;8;6;17;3;80;1201;Yes;0;1;0;0;1;1;0;1;1;0;18621;1;0;0;0;0;0;0;1
48726;46;9;6;2;6;190;2501;Yes;0;1;0;0;1;1;0;1;1;1;29019;0;0;0;0;0;0;0;1
48727;46;9;6;2;6;190;2501;Yes;0;1;0;0;1;1;0;1;1;1;29019;1;0;0;0;0;0;0;1
48764;460;10;3;21;2;54;1001;Yes;0;1;0;0;0;1;0;1;1;0;19733;1;1;0;0;0;0;0;1
48773;460;11;4;22;2;60;601;Yes;0;1;0;0;1;1;0;1;1;0;22925;1;1;0;0;0;0;0;1
48789;460;2;3;22;2;53;701;Yes;0;1;0;0;1;1;0;1;1;0;20584;1;1;0;0;0;0;0;1
48797;460;3;4;20;2;56;601;Yes;0;1;0;0;1;1;1;1;2;1;39933;1;1;0;0;0;0;0;1
48813;460;4;3;20;2;57;2001;Yes;0;1;0;0;1;1;0;1;1;0;12151;0;1;0;0;0;0;0;1
48814;460;4;3;20;2;57;2001;Yes;0;1;0;0;1;1;0;1;1;0;12151;0;1;0;0;0;0;0;1
48815;460;4;3;20;2;57;2001;Yes;0;1;0;0;1;1;0;1;1;0;12151;1;1;0;0;0;0;0;1
48822;460;5;4;20;2;52;1001;Yes;0;1;0;0;1;0;0;1;1;0;22602;0;1;0;0;0;0;0;1
48839;460;6;4;19;2;57;1001;Yes;0;1;0;0;1;1;0;1;1;0;31010;1;1;0;0;0;0;0;1
48854;460;7;4;22;2;50;501;Yes;0;1;0;0;1;1;0;1;1;0;23198;0;1;0;0;0;0;0;1
48856;460;7;4;22;2;50;501;Yes;0;1;0;0;1;1;0;1;1;0;23198;1;1;0;0;0;0;0;1
48872;460;8;5;21;2;57;1001;Yes;0;1;0;0;1;1;0;1;2;0;37655;1;1;0;0;0;0;0;1
48898;460;9;4;20;2;57;601;Yes;0;1;0;0;1;1;0;1;2;0;25435;1;1;0;0;0;0;0;1
48912;461;10;2;68;1;15;551;Yes;0;1;0;0;1;0;0;1;1;0;8746;0;0;0;0;0;0;0;1
48918;461;3;1;62;2;15;51;Yes;0;0;0;0;0;0;0;0;0;0;2599;0;0;0;0;0;0;0;1
48929;461;6;4;72;4;80;501;Yes;0;1;0;0;0;1;0;1;1;0;39217;0;0;0;0;0;0;0;1
48931;461;6;4;72;4;80;501;Yes;0;1;0;0;0;1;0;1;1;0;39217;1;0;0;0;0;0;0;1
48945;461;7;4;37;3;60;701;Yes;0;0;0;0;1;1;0;1;1;0;12389;0;0;0;0;0;0;0;1
48961;461;8;2;57;2;15;181;Yes;0;1;0;0;0;1;0;0;1;0;12227;0;0;0;0;0;0;0;1
48965;461;9;5;63;3;45;301;Yes;0;0;0;0;1;1;0;0;1;0;37576;0;0;0;0;0;0;0;1
48967;461;9;5;63;3;45;301;Yes;0;0;0;0;1;1;0;0;1;0;37576;1;0;0;0;0;0;0;1
48994;462;10;4;41;3;61;701;Yes;0;1;0;0;1;1;0;1;2;0;44472;1;1;0;0;0;0;0;1
48996;462;10;4;41;3;61;701;Yes;0;1;0;0;1;1;0;1;2;0;44472;0;1;0;0;0;0;0;1
49010;462;11;2;41;4;70;501;Yes;0;1;0;1;1;0;0;1;1;0;30226;0;1;0;0;0;0;0;1
49019;462;4;3;41;3;58;101;Yes;0;1;0;0;1;0;0;1;1;0;7573;1;1;0;0;0;0;0;1
49031;462;5;5;41;2;55;1301;Yes;0;1;0;0;1;1;0;1;2;0;19421;1;1;0;0;0;0;0;1
49054;462;7;4;41;3;69;2001;Yes;0;1;0;0;1;0;0;1;2;1;38169;1;1;0;0;0;0;0;1
49071;462;8;2;41;1;30;1001;Yes;0;1;0;0;1;0;0;1;1;0;14141;1;1;0;0;0;0;0;1
49074;462;9;3;41;3;64;1001;Yes;0;1;0;1;1;1;1;1;1;1;20700;1;1;0;0;0;0;0;1
49083;463;1;3;32;4;76;601;Yes;0;1;0;0;1;1;0;1;1;0;21411;0;1;0;0;0;0;0;1
49092;463;10;4;35;3;40;701;Yes;0;1;0;0;1;1;0;1;2;0;14257;0;1;0;0;0;0;0;1
49095;463;10;4;35;3;40;701;Yes;0;1;0;0;1;1;0;1;2;0;14257;1;1;0;0;0;0;0;1
49109;463;11;3;22;2;55;1501;Yes;0;1;0;0;1;1;0;1;1;0;19555;0;1;0;0;0;0;0;1
49117;463;2;3;32;1;55;461;Yes;1;0;0;0;0;0;0;1;1;0;29609;0;1;0;0;0;0;0;1
49127;463;3;2;27;2;80;1151;Yes;0;1;0;0;1;0;0;1;1;0;19692;1;1;0;0;0;0;0;1
49132;463;4;4;42;2;70;701;Yes;0;1;0;0;1;1;0;1;1;0;45462;1;1;0;0;0;0;0;1
49151;463;6;2;32;2;60;1501;Yes;0;1;0;0;1;0;0;1;1;0;14755;1;1;0;0;0;0;0;1
49155;463;7;4;32;2;60;1201;Yes;0;1;0;0;1;1;0;1;1;0;22036;1;1;0;0;0;0;0;1
49170;463;8;6;27;3;80;801;Yes;0;1;0;0;1;1;0;1;1;0;28398;0;1;0;0;0;0;0;1
49172;463;8;6;27;3;80;801;Yes;0;1;0;0;1;1;0;1;1;0;28398;0;1;0;0;0;0;0;1
49175;463;8;6;27;3;80;801;Yes;0;1;0;0;1;1;0;1;1;0;28398;0;1;0;0;0;0;0;1
49206;463;9;3;29;2;54;901;Yes;0;1;0;0;1;1;0;1;1;0;22618;1;1;0;0;0;0;0;1
49216;464;10;3;27;3;80;1001;Yes;0;1;0;0;1;1;0;1;2;0;29687;1;1;0;0;0;0;0;1
49225;464;11;3;22;2;55;1501;Yes;0;1;0;0;1;1;0;1;1;0;21875;1;1;0;0;0;0;0;1
49234;464;2;1;17;4;160;1501;Yes;0;1;0;0;1;1;0;0;1;0;15546;1;1;0;0;0;0;0;1
49238;464;3;5;19;3;70;5501;Yes;1;1;0;0;1;1;0;1;1;0;42815;1;1;0;0;0;0;0;1
49261;464;4;5;42;3;100;1201;Yes;0;1;0;0;1;1;0;1;2;0;37637;1;1;0;0;0;0;0;1
49289;464;6;4;21;3;50;1501;Yes;0;1;0;0;1;1;0;1;1;0;24087;1;1;0;0;0;0;0;1
49307;464;7;3;27;4;100;701;Yes;0;1;0;0;1;1;0;1;1;0;39532;1;1;0;0;0;0;0;1
49314;464;8;4;26;3;70;1001;Yes;0;1;0;0;1;0;0;1;1;0;17463;0;1;0;0;0;0;0;1
49316;464;8;4;26;3;70;1001;Yes;0;1;0;0;1;0;0;1;1;0;17463;1;1;0;0;0;0;0;1
49332;464;9;3;21;2;30;1101;Yes;0;1;0;0;1;1;0;1;1;0;15253;1;1;0;0;0;0;0;1
49341;465;1;3;31;4;120;651;Yes;0;1;0;0;1;1;1;1;1;1;36334;1;1;0;0;0;0;0;1
49350;465;10;4;64;3;100;671;Yes;0;1;1;1;1;0;1;1;1;2;89317;1;1;0;0;0;0;0;1
49364;465;11;2;21;3;120;651;Yes;0;1;0;0;1;1;0;1;1;0;24737;1;1;0;0;0;0;0;1
49368;465;2;2;13;2;68;621;Yes;0;1;0;0;1;0;0;1;1;0;32242;0;1;0;0;0;0;0;1
49369;465;2;2;13;2;68;621;Yes;0;1;0;0;1;0;0;1;1;0;32242;0;1;0;0;0;0;0;1
49378;465;4;3;38;4;120;691;Yes;0;1;0;0;1;1;1;1;1;1;47188;1;1;0;0;0;0;0;1
49385;465;5;4;16;3;80;721;Yes;0;1;0;0;1;0;1;1;1;2;29395;1;1;0;0;0;0;0;1
49405;465;7;1;16;3;90;481;Yes;0;1;0;0;1;0;0;1;1;0;10094;0;1;0;0;0;0;0;1
49407;465;8;6;37;5;160;751;Yes;0;1;0;0;2;1;0;1;3;0;93163;1;1;0;0;0;0;0;1
49443;466;1;4;22;3;60;1001;Yes;0;1;0;0;1;1;0;1;2;0;26794;1;1;0;0;0;0;0;1
49459;466;10;3;22;3;60;701;Yes;0;1;1;0;0;0;0;1;2;0;31893;1;1;0;0;0;0;0;1
49473;466;3;4;22;3;60;1001;Yes;0;1;0;0;1;1;1;1;2;1;26250;1;1;0;0;0;0;0;1
49474;466;3;4;22;3;60;1001;Yes;0;1;0;0;1;1;1;1;2;1;26250;0;1;0;0;0;0;0;1
49490;466;5;3;22;2;42;701;Yes;0;1;0;0;1;0;0;1;1;0;22402;1;1;0;0;0;0;0;1
49504;466;8;1;22;1;29;901;Yes;0;1;0;0;1;0;0;1;1;0;7687;0;1;0;0;0;0;0;1
49506;466;9;4;22;3;60;1001;Yes;0;1;0;0;1;1;0;1;1;0;44397;1;1;0;0;0;0;0;1
49521;467;1;2;50;3;57;501;Yes;0;1;0;0;1;1;0;1;1;0;42265;0;0;0;0;0;0;0;1
49525;467;10;2;53;2;42;301;Yes;0;0;0;0;0;1;0;0;1;0;29386;0;0;0;0;0;0;0;1
49529;467;11;2;50;3;68;501;Yes;0;0;0;0;1;1;0;0;1;0;39736;0;0;0;0;0;0;0;1
49533;467;2;1;54;3;58;301;Yes;0;0;0;0;0;1;0;0;1;0;21929;0;0;0;0;0;0;0;1
49534;467;3;1;52;3;65;301;Yes;0;1;0;0;1;0;0;1;1;0;21635;1;0;0;0;0;0;0;1
49535;467;4;4;30;6;145;1001;Yes;0;1;0;0;1;1;0;1;2;0;50305;0;0;0;0;0;0;0;1
49537;467;4;4;30;6;145;1001;Yes;0;1;0;0;1;1;0;1;2;0;50305;0;0;0;0;0;0;0;1
49551;467;5;5;44;3;86;601;Yes;0;1;0;0;1;1;0;1;1;0;42777;0;0;0;0;0;0;0;1
49576;467;6;2;52;2;45;301;Yes;0;0;0;0;0;1;0;0;1;0;21307;0;0;0;0;0;0;0;1
49582;467;7;3;27;5;110;551;Yes;0;1;0;0;1;1;0;1;1;0;36278;1;0;0;0;0;0;0;1
49591;467;9;5;50;4;180;701;Yes;0;1;0;0;1;1;0;1;2;0;46539;0;0;0;0;0;0;0;1
49594;467;9;5;50;4;180;701;Yes;0;1;0;0;1;1;0;1;2;0;46539;1;0;0;0;0;0;0;1
49615;468;1;3;24;2;65;301;Yes;0;1;0;0;1;1;0;0;1;0;14842;0;0;0;0;0;0;0;1
49624;468;10;2;28;3;85;301;Yes;0;1;0;0;1;1;0;1;1;0;14065;0;0;0;0;0;0;0;1
49628;468;11;2;14;3;90;321;Yes;0;1;0;0;1;1;0;1;1;0;13396;0;0;0;0;0;0;0;1
49632;468;2;1;66;2;50;251;Yes;0;0;0;0;1;0;0;1;1;0;7803;0;0;0;0;0;0;0;1
49633;468;3;1;72;2;45;201;Yes;0;0;0;0;1;0;0;0;1;0;10383;0;0;0;0;0;0;0;1
49634;468;4;1;47;2;60;291;Yes;0;1;0;0;1;1;0;1;1;0;7740;0;0;0;0;0;0;0;1
49635;468;5;2;39;3;75;451;Yes;0;1;0;0;1;1;0;1;1;0;11260;0;0;0;0;0;0;0;1
49639;468;6;1;49;2;50;201;Yes;0;0;0;0;1;0;0;0;1;0;8633;0;0;0;0;0;0;0;1
49640;468;7;3;15;4;140;381;Yes;0;1;0;0;1;1;0;1;1;0;33969;0;0;0;0;0;0;0;1
49649;468;8;2;41;2;55;291;Yes;0;0;0;0;1;1;0;0;1;0;16054;0;0;0;0;0;0;0;1
49662;469;10;4;34;3;110;1301;Yes;0;1;0;0;1;1;0;1;1;0;44675;1;1;0;0;0;0;0;1
49678;469;11;4;12;3;55;601;Yes;0;1;0;0;1;1;0;1;1;0;15368;1;1;0;0;0;0;0;1
49695;469;2;4;23;3;75;1201;Yes;0;1;0;1;1;1;0;1;2;0;24622;1;1;0;0;0;0;0;1
49711;469;4;3;42;3;66;651;Yes;0;1;0;0;1;1;0;1;1;0;22680;1;1;0;0;0;0;0;1
49726;469;6;4;30;3;80;1001;Yes;0;1;0;0;1;1;0;1;2;0;27158;1;1;0;0;0;0;0;1
49741;469;7;4;35;1;24;701;Yes;0;1;0;0;1;1;0;1;1;1;37438;1;1;0;0;0;0;0;1
49755;469;8;3;33;3;60;1251;Yes;0;1;0;0;1;1;0;1;1;0;14363;1;1;0;0;0;0;0;1
49764;469;9;2;32;2;35;801;Yes;0;1;0;0;1;1;0;1;1;0;19832;0;1;0;0;0;0;0;1
49768;47;1;2;11;3;75;1201;Yes;0;1;0;1;1;1;0;1;1;1;46652;1;1;0;0;0;0;0;1
49769;47;1;2;11;3;75;1201;Yes;0;1;0;1;1;1;0;1;1;1;46652;0;1;0;0;0;0;0;1
49774;47;10;3;10;4;120;2001;Yes;1;1;0;0;1;1;0;1;2;0;42758;1;1;0;0;0;0;0;1
49815;470;1;2;40;3;70;501;Yes;0;1;0;0;1;1;0;0;1;0;33540;0;0;0;0;0;0;0;1
49819;470;2;1;51;1;40;601;Yes;0;1;0;0;1;1;0;0;1;0;13051;0;0;0;0;0;0;0;1
49820;470;3;2;37;2;60;151;Yes;0;0;0;0;1;1;0;0;0;0;26295;0;0;0;0;0;0;0;1
49824;470;4;2;28;2;45;201;Yes;0;0;0;0;1;0;0;0;0;0;11583;0;0;0;0;0;0;0;1
49828;470;5;2;28;2;35;251;Yes;0;0;0;0;0;0;0;0;0;0;8620;0;0;0;0;0;0;0;1
49832;470;6;7;82;6;70;1001;Yes;0;0;0;0;0;1;0;0;0;0;41154;0;0;0;0;0;0;0;1
49883;470;7;4;32;2;36;151;Yes;0;0;0;0;0;0;0;0;0;0;23849;1;0;0;0;0;0;0;1
49897;470;8;1;48;2;38;121;Yes;0;0;0;0;0;0;0;0;0;0;7510;0;0;0;0;0;0;0;1
49900;471;1;2;35;2;64;501;Yes;0;0;0;0;0;1;0;0;1;0;14128;0;0;0;0;0;0;0;1
49903;471;10;7;52;3;70;1501;Yes;0;1;0;0;1;1;0;1;2;0;39689;1;0;0;0;0;0;0;1
49904;471;10;7;52;3;70;1501;Yes;0;1;0;0;1;1;0;1;2;0;39689;0;0;0;0;0;0;0;1
49952;471;11;2;70;1;30;101;Yes;0;0;0;0;0;0;0;0;0;0;11282;0;0;0;0;0;0;0;1
49956;471;2;6;45;4;150;1001;Yes;0;1;0;0;1;1;0;0;1;0;38795;1;0;0;0;0;0;0;1
49957;471;2;6;45;4;150;1001;Yes;0;1;0;0;1;1;0;0;1;0;38795;0;0;0;0;0;0;0;1
49996;471;4;6;22;2;62;601;Yes;0;1;0;0;1;1;0;0;1;0;39156;0;0;0;0;0;0;0;1
50032;471;5;2;52;2;55;301;Yes;0;0;0;0;1;1;0;0;1;0;10743;0;0;0;0;0;0;0;1
50036;471;6;6;15;3;70;151;Yes;0;0;0;0;1;1;0;1;1;0;36919;0;0;0;0;0;0;0;1
50073;471;7;2;56;1;30;201;Yes;0;0;0;0;0;0;0;0;0;0;14204;0;0;0;0;0;0;0;1
50076;471;8;3;30;2;50;201;Yes;0;0;0;0;1;1;0;0;1;0;28471;0;0;0;0;0;0;0;1
50078;471;8;3;30;2;50;201;Yes;0;0;0;0;1;1;0;0;1;0;28471;1;0;0;0;0;0;0;1
50086;472;1;3;14;4;85;301;Yes;0;1;0;0;0;1;0;1;1;0;29899;1;0;0;0;0;0;0;1
50087;472;1;3;14;4;85;301;Yes;0;1;0;0;0;1;0;1;1;0;29899;0;0;0;0;0;0;0;1
50096;472;11;4;32;2;40;1001;Yes;0;1;0;0;0;1;0;1;1;0;27219;0;0;0;0;0;0;0;1
50112;472;2;1;32;4;64;101;Yes;0;0;0;0;0;0;0;0;1;0;11999;0;0;0;0;0;0;0;1
50115;472;4;7;22;6;160;3001;Yes;0;1;0;0;1;1;0;1;2;0;21703;0;0;0;0;0;0;0;1
50165;472;5;8;16;5;150;1001;Yes;0;1;0;0;1;1;0;1;1;0;24521;0;0;0;0;0;0;0;1
50227;472;6;8;39;3;70;501;Yes;0;1;0;0;0;1;0;1;1;0;34618;0;0;0;0;0;0;0;1
50291;472;7;7;31;3;63;801;Yes;0;1;0;0;1;1;0;1;1;0;13492;0;0;0;0;0;0;0;1
50340;472;8;2;57;2;40;151;Yes;0;0;0;0;0;0;0;0;1;0;8184;0;0;0;0;0;0;0;1
50344;472;9;6;42;2;40;301;Yes;0;1;0;0;1;1;0;0;0;0;21989;0;0;0;0;0;0;0;1
50380;473;1;4;62;2;30;301;Yes;0;0;0;0;1;0;0;0;1;0;18429;0;0;0;0;0;0;0;1
50381;473;1;4;62;2;30;301;Yes;0;0;0;0;1;0;0;0;1;0;18429;1;0;0;0;0;0;0;1
50396;473;10;2;22;2;30;201;Yes;0;0;0;0;1;1;0;1;1;0;6660;0;0;0;0;0;0;0;1
50400;473;11;1;61;1;16;2001;Yes;0;0;0;0;0;0;0;1;0;0;7403;0;0;0;0;0;0;0;1
50401;473;2;1;20;2;24;201;Yes;0;0;0;0;1;0;0;0;1;0;5662;0;0;0;0;0;0;0;1
50402;473;3;2;102;2;28;201;Yes;0;0;0;0;1;1;0;0;1;0;19271;0;0;0;0;0;0;0;1
50406;473;4;2;12;2;52;301;Yes;0;0;0;0;0;1;0;0;0;0;20596;1;0;0;0;0;0;0;1
50407;473;4;2;12;2;52;301;Yes;0;0;0;0;0;1;0;0;0;0;20596;0;0;0;0;0;0;0;1
50410;473;5;2;15;2;34;801;Yes;0;0;0;0;1;1;0;1;1;0;15657;0;0;0;0;0;0;0;1
50414;473;6;1;29;1;12;301;Yes;0;0;0;0;0;0;0;0;0;0;12833;0;0;0;0;0;0;0;1
50415;473;7;1;32;2;30;701;Yes;0;1;0;0;1;1;0;1;1;0;12153;0;0;0;0;0;0;0;1
50416;473;8;2;12;2;35;501;Yes;0;0;0;0;1;1;0;0;1;0;11222;1;0;0;0;0;0;0;1
50420;473;9;3;26;3;36;151;Yes;0;0;0;0;1;0;0;0;1;0;15611;0;0;0;0;0;0;0;1
50431;474;10;9;22;6;90;1201;Yes;0;1;0;0;1;1;0;1;1;0;59218;1;0;0;0;0;0;0;1
50511;474;11;2;36;2;60;121;Yes;0;1;0;0;1;1;0;0;1;0;10458;0;0;0;0;0;0;0;1
50519;474;3;4;34;2;50;701;Yes;0;0;0;0;1;1;0;0;1;0;27694;0;0;0;0;0;0;0;1
50539;474;5;1;42;3;66;201;Yes;0;0;0;0;1;0;0;0;0;0;7392;0;0;0;0;0;0;0;1
50540;474;6;2;29;3;50;1001;Yes;0;1;0;0;1;1;0;1;1;0;14594;1;0;0;0;0;0;0;1
50544;474;7;3;43;3;35;201;Yes;0;0;0;0;0;0;0;0;0;0;51760;1;0;0;0;0;0;0;1
50545;474;7;3;43;3;35;201;Yes;0;0;0;0;0;0;0;0;0;0;51760;0;0;0;0;0;0;0;1
50546;474;7;3;43;3;35;201;Yes;0;0;0;0;0;0;0;0;0;0;51760;0;0;0;0;0;0;0;1
50553;474;8;6;32;3;70;1201;Yes;0;1;0;0;1;1;0;1;1;0;38243;1;0;0;0;0;0;0;1
50555;474;8;6;32;3;70;1201;Yes;0;1;0;0;1;1;0;1;1;0;38243;0;0;0;0;0;0;0;1
50556;474;8;6;32;3;70;1201;Yes;0;1;0;0;1;1;0;1;1;0;38243;0;0;0;0;0;0;0;1
50589;474;9;2;32;2;45;301;Yes;0;1;0;0;1;1;0;1;1;0;14881;0;0;0;0;0;0;0;1
50590;474;9;2;32;2;45;301;Yes;0;1;0;0;1;1;0;1;1;0;14881;1;0;0;0;0;0;0;1
50629;475;2;7;50;2;60;1501;Yes;0;1;0;0;1;1;0;1;1;0;70066;1;0;0;0;0;0;0;1
50673;475;3;4;42;3;60;301;Yes;0;0;0;0;1;1;0;1;1;0;53551;1;0;0;0;0;0;0;1
50741;475;6;8;12;6;140;1501;Yes;0;1;0;0;1;1;0;1;1;0;92600;1;0;0;0;0;0;0;1
50808;476;1;4;17;3;50;301;Yes;1;1;0;0;1;1;0;1;1;0;22787;1;1;0;0;0;0;0;1
50826;476;10;4;24;2;40;701;Yes;0;0;0;0;1;1;0;0;1;0;27556;1;1;0;0;0;0;0;1
50840;476;11;4;14;3;65;701;Yes;0;1;0;0;1;0;0;1;1;0;21261;0;1;0;0;0;0;0;1
50841;476;11;4;14;3;65;701;Yes;0;1;0;0;1;0;0;1;1;0;21261;1;1;0;0;0;0;0;1
50856;476;2;4;22;6;80;1001;Yes;0;1;0;0;1;1;0;1;1;0;32137;0;1;0;0;0;0;0;1
50857;476;2;4;22;6;80;1001;Yes;0;1;0;0;1;1;0;1;1;0;32137;1;1;0;0;0;0;0;1
50881;476;5;6;38;3;50;1001;Yes;0;0;0;0;1;1;0;1;0;0;19043;0;1;0;0;0;0;0;1
50915;476;6;4;17;3;52;901;Yes;0;1;0;0;1;1;0;1;1;0;16266;1;1;0;0;0;0;0;1
50933;476;7;6;29;2;52;2001;Yes;0;1;0;0;1;1;0;1;1;0;20253;1;1;0;0;0;0;0;1
50974;476;9;7;26;4;90;1001;Yes;0;1;0;0;1;1;0;1;1;0;31833;1;1;0;0;0;0;0;1
51024;477;10;5;21;3;94;5001;Yes;1;1;0;0;1;1;0;2;3;1;39558;1;1;0;0;0;0;0;1
51047;477;11;3;21;3;64;1501;Yes;1;1;0;0;1;1;0;1;2;1;56497;1;1;0;0;0;0;0;1
51048;477;11;3;21;3;64;1501;Yes;1;1;0;0;1;1;0;1;2;1;56497;0;1;0;0;0;0;0;1
51058;477;4;5;44;2;52;1501;Yes;1;1;0;0;1;1;0;1;1;0;20139;1;1;0;0;0;0;0;1
51087;477;6;4;17;3;85;2001;Yes;1;1;0;1;0;0;0;1;1;0;61260;1;1;0;0;0;0;0;1
51103;477;7;4;11;3;84;2001;Yes;1;1;0;0;0;1;0;1;2;1;36160;0;1;0;0;0;0;0;1
51106;477;7;4;11;3;84;2001;Yes;1;1;0;0;0;1;0;1;2;1;36160;1;1;0;0;0;0;0;1
51122;477;8;4;21;3;98;2501;Yes;1;1;0;0;1;1;0;1;1;0;32928;1;1;0;0;0;0;0;1
51137;478;1;4;45;3;65;701;Yes;0;2;0;0;1;1;0;1;2;1;42630;1;1;0;0;0;0;0;1
51154;478;11;3;18;1;30;3001;Yes;0;1;0;0;0;0;0;1;1;0;20309;1;1;0;0;0;0;0;1
51164;478;3;4;22;4;100;1601;Yes;0;1;0;0;1;1;0;1;2;1;13847;1;1;0;0;0;0;0;1
51181;478;4;4;19;1;35;2001;Yes;0;1;0;0;1;0;0;1;1;0;19257;1;1;0;0;0;0;0;1
51195;478;5;4;18;5;97;1290;Yes;0;1;0;0;1;1;0;1;2;0;32241;1;1;0;0;0;0;0;1
51198;478;5;4;18;5;97;1290;Yes;0;1;0;0;1;1;0;1;2;0;32241;0;1;0;0;0;0;0;1
51212;478;7;4;1;2;90;3401;Yes;0;1;0;0;1;1;0;1;2;0;3191;0;1;0;0;0;0;0;1
51238;479;1;4;13;2;50;801;Yes;0;1;0;0;1;1;0;1;1;0;18251;1;1;0;0;0;0;0;1
51252;479;10;4;13;2;64;701;Yes;0;1;0;0;1;0;0;1;1;0;25973;1;1;0;0;0;0;0;1
51268;479;11;3;13;2;49;601;Yes;0;1;0;0;1;1;0;1;1;0;16295;1;1;0;0;0;0;0;1
51278;479;2;2;16;2;62;501;Yes;0;1;0;0;1;1;0;1;1;0;15273;1;1;0;0;0;0;0;1
51281;479;3;2;13;3;80;1501;Yes;0;1;0;0;1;1;0;1;1;0;13716;1;1;0;0;0;0;0;1
51282;479;3;2;13;3;80;1501;Yes;0;1;0;0;1;1;0;1;1;0;13716;0;1;0;0;0;0;0;1
51295;479;5;4;17;2;64;701;Yes;0;1;0;0;1;0;0;1;1;0;25062;1;1;0;0;0;0;0;1
51311;479;6;3;14;2;48;501;Yes;0;1;0;0;1;1;0;1;1;0;13966;1;1;0;0;0;0;0;1
51319;479;7;3;13;2;76;501;Yes;0;1;0;0;1;1;0;1;1;0;16731;0;1;0;0;0;0;0;1
