X;DistCode;SerialNum;HousMembers;Age;NumbRooms;FloorSpace;Conso;ElecYN;Loc1;Loc2;Loc3;Loc4;Loc5;Loc6;ElecCookYN;Poele;LaveLinge;Clim;LaveVaisselle;Frigo;Freezer;FrigoFreezer;Micronde;Aspirateur;FerRepasser;Antenne;TV;VideoRecord;VideoCamera;CD;Radio;PC;income
15157;523;9;1;1920;1;23;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3874,62666
15158;524;1;2;1988;3;70;851;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;2;1;0;0;1;0;23192,07413
15160;524;10;4;1960;2;42;851;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;9821,446651
15164;524;11;1;1960;2;42;601;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;6993,001151
15165;524;2;2;1988;3;70;1801;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;1;1;17800,31811
15167;524;3;2;1988;3;73;851;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;16143,42862
15169;524;4;2;1988;3;74;601;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;19373,56209
15171;524;5;4;1959;2;40;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;2;1;0;1;0;0;24110,36264
15175;524;6;2;1959;3;67;601;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;13768,75261
15177;524;7;5;1959;3;64;801;1;0;0;0;0;0;1;0;1;1;0;0;0;2;2;0;1;0;0;2;1;0;1;1;0;15736,46002
15182;524;8;4;1959;2;63;851;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;15687,7146
15186;524;9;5;1959;2;63;601;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;16216,14085
15191;525;1;5;1975;3;70;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;59370,80629
15196;525;10;6;1988;1;40;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;2;0;0;0;1;0;18816,21149
15202;525;11;3;1970;4;70;601;1;0;0;0;0;0;1;1;1;1;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;39109,19141
15205;525;2;3;1970;2;36;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;74367,94218
15208;525;3;6;1938;3;60;1501;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;36522,29646
15214;525;4;3;1993;2;20;301;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;40423,72835
15217;525;5;8;1978;3;40;701;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;76537,62066
15225;525;6;7;1962;4;60;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;44988,92394
15232;525;7;3;1986;1;35;601;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;15759,71276
15235;525;8;3;1991;3;65;601;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;37981,90246
15238;525;9;1;1935;2;30;101;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3100,671186
15239;526;1;1;1966;2;25;301;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9368,642164
15240;526;10;4;1965;3;35;4001;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;17355,63907
15244;526;11;2;1950;2;28;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;8594,231237
15246;526;2;3;1980;3;40;501;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;7163,163232
15249;526;3;4;1993;4;80;1801;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;12655,97728
15253;526;4;6;1990;2;30;401;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;13326,97374
15259;526;5;3;1947;3;50;351;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;7345,280227
15262;526;6;1;1960;1;9;201;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;5101,041191
15263;526;7;2;1958;2;32;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;19454,20806
15265;526;8;7;1940;1;30;701;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6738,522436
15272;526;9;1;1932;3;45;301;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;10373,69065
15273;527;1;3;1989;3;63;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;7950,031647
15276;527;10;1;1989;2;49;431;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;9863,963377
15277;527;11;1;1989;2;49;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;6789,426127
15278;527;2;4;1989;3;63;1001;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;18081,02631
15282;527;3;5;1980;4;96;1563;1;0;0;0;0;0;1;0;2;2;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;14688,25812
15287;527;4;4;1989;3;63;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;24376,11844
15291;527;5;4;1989;3;70;601;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;16859,27965
15295;527;6;4;1988;3;64;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;2;2;0;0;3;1;29762,22164
15299;527;7;4;1993;3;66;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;18171,06404
15303;527;8;5;1989;4;83;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;2;1;0;1;1;0;19452,13792
15308;527;9;5;1990;1;53;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;6687,143472
15313;528;1;2;1940;3;45;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;21038,19099
15315;528;2;2;1975;3;80;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;6884,230552
15317;528;3;2;1965;3;40;801;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7185,570197
15319;528;4;1;1935;3;40;401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;8828,388707
15320;528;5;2;1931;1;25;1501;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;15725,81259
15322;529;1;5;1980;2;30;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;5664,504391
15327;529;10;1;1950;2;35;481;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;4522,514092
15328;529;11;3;1948;2;30;1001;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;5076,111205
15331;529;2;4;1987;3;70;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;14927,15895
15335;529;3;1;1970;3;54;401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;11312,44186
15336;529;4;6;1987;3;70;451;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;29634,4071
15342;529;5;3;1934;3;50;701;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;19621,87777
15345;529;6;4;1980;3;36;381;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;11817,38508
15349;529;7;4;1962;5;80;1201;1;0;0;0;0;0;1;0;2;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;50373,57147
15353;529;8;3;1960;2;28;601;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;7614,887643
15356;529;9;4;1980;2;50;1201;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;13265,36116
15360;53;1;3;1990;2;45;351;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;30364,55781
15363;53;10;4;1984;2;60;501;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;56348,22287
15367;53;11;3;1970;2;60;1501;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;25536,65061
15370;53;2;3;1983;3;70;341;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;35963,8494
15373;53;3;3;1977;3;55;1001;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;47815,3625
15376;53;4;5;1990;2;60;501;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;26990,80477
15381;53;5;6;1953;3;45;3001;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;23642,95754
15387;53;6;6;1976;2;40;1301;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;50400,14555
15393;53;7;4;1990;2;70;1001;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;26924,07008
15397;53;8;3;1974;2;48;1501;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;21667,39109
15400;53;9;4;1963;4;70;501;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;32653,17274
15404;530;1;4;1982;3;36;276;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;12199,39277
15408;530;10;2;1993;3;50;451;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;12881,16959
15410;530;11;2;1985;1;16;1001;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;10746,7821
15412;530;2;6;1990;3;50;701;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;14874,89068
15418;530;3;2;1939;3;50;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;12253,79937
15420;530;4;5;1973;3;55;2001;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;20152,93625
15425;530;5;2;1930;2;45;501;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12676,41266
15427;530;6;2;1960;1;25;251;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8457,484071
15429;530;7;4;1989;2;40;301;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;12513,2063
15433;530;8;4;1975;2;48;401;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5270,464298
15437;530;9;5;1980;2;25;801;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;12864,20171
15442;531;1;7;1962;3;56;401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;33446,2172
15449;531;10;3;1974;4;70;1401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;29551,33713
15452;531;11;3;1985;3;44;401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;35761,20146
15455;531;2;2;1969;2;40;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;0;64870,11127
15457;531;3;1;1950;2;45;#VALEUR!;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1411,340113
15458;531;4;5;1978;2;40;1001;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;33739,06974
15463;531;5;1;1910;4;60;201;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3901,342373
15464;531;6;2;1984;3;70;301;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;31549,25307
15466;531;7;1;1962;3;56;531;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;6519,99148
15467;531;8;2;1955;3;56;181;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;7653,469554
15469;531;9;2;1970;3;40;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;40083,25458
15471;532;1;1;1946;3;46;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4316,801742
15472;532;10;2;1970;2;40;301;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;14075,18332
15474;532;11;1;1925;2;36;#VALEUR!;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2356,27209
15475;532;2;1;1980;3;77;251;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;4815,496079
15476;532;3;2;1953;3;70;151;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;9859,530651
15478;532;4;3;1964;2;24;451;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11867,98222
15481;532;5;4;1950;1;16;351;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9650,825393
15485;532;6;1;1923;2;32;251;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3617,290724
15486;532;7;1;1930;2;46;101;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8473,247443
15487;532;8;1;1930;2;30;201;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2365,224774
15488;532;9;2;1970;3;36;501;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;18308,49578
15490;533;1;5;1965;3;60;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;42692,34991
15495;533;10;2;1970;3;60;1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;18490,27979
15497;533;11;6;1948;2;40;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;20905,49158
15503;533;2;3;1965;3;80;401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;25932,32419
15506;533;3;7;1978;3;50;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;22988,37873
15513;533;4;5;1967;3;60;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;21158,56002
15518;533;5;3;1950;3;50;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;13892,04281
15521;533;6;2;1970;4;60;301;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;11358,13115
15523;533;7;4;1965;3;80;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;24543,95719
15527;533;8;7;1980;5;80;201;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;28308,61139
15534;533;9;1;1950;4;80;201;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2019,849831
15535;534;1;6;1965;2;30;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;9288,715636
15541;534;10;6;1946;3;50;1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;23059,58434
15547;534;11;2;1980;3;50;501;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;17730,93223
15549;534;2;4;1992;3;50;5001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;20037,66794
15553;534;3;3;1970;3;60;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;13472,22606
15556;534;4;1;1960;3;80;501;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;8510,130224
15557;534;5;6;1970;6;80;2501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;23910,83662
15563;534;6;4;1992;2;60;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;14414,5655
15567;534;7;1;1950;1;25;2401;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;10695,32849
15568;534;8;1;1950;1;25;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5495,352489
15569;534;9;3;1980;3;50;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;16538,18281
15572;535;1;6;1980;3;60;801;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;23105,85252
15578;535;10;6;1965;3;60;601;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;16619,77238
15584;535;11;2;1978;3;75;501;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;16684,29118
15586;535;2;1;1990;3;55;201;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;11176,50487
15587;535;3;2;1989;4;60;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;0;1;0;38008,96244
15589;535;4;2;1985;3;50;501;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;16412,5107
15591;535;5;7;1968;4;70;701;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;18371,37814
15598;535;6;3;1978;2;60;501;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;23104,81994
15601;535;7;2;1963;2;24;151;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;8718,611444
15603;535;8;1;1970;2;50;301;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;5092,087228
15604;535;9;4;1975;3;60;601;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;19055,43744
15608;536;1;2;1960;3;50;601;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;4179,290115
15610;536;10;3;1951;1;30;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;11848,90931
15613;536;11;5;1960;3;70;1301;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;28934,09606
15618;536;2;2;1975;2;50;701;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;13263,45326
15620;536;3;2;1945;2;30;121;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3601,087571
15622;536;4;4;1969;4;70;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;16512,26759
15626;536;5;4;1955;2;60;101;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;4;0;14773,6842
15630;536;6;5;1950;3;60;1001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;22604,74903
15635;536;7;3;1976;3;60;1001;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;2;0;0;0;1;0;23661,9699
15638;536;8;2;1970;2;40;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;8571,518584
15640;536;9;2;1939;1;40;201;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;6643,273447
15642;537;1;2;1975;2;70;301;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;24189,80704
15644;537;10;4;1980;8;240;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;12343,20092
15648;537;11;4;1990;2;60;901;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;14559,32751
15652;537;2;4;1994;2;30;1001;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13995,18263
15656;537;3;5;1980;4;70;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;17816,91662
15661;537;4;7;1960;4;70;2001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;36279,4888
15668;537;5;4;1967;3;48;1501;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;32569,27585
15672;537;6;2;1988;3;71;701;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;13965,55548
15674;537;7;8;1964;4;64;2001;1;0;0;0;0;0;1;0;2;1;0;0;0;2;0;0;1;0;0;2;0;0;0;0;0;21505,08717
15682;537;8;8;1964;4;70;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;10610,4033
15690;537;9;3;1980;4;100;1501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;9807,107842
15693;538;1;2;1950;1;50;501;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;8841,786886
15695;538;10;2;1920;3;50;401;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7908,285386
15697;538;11;4;1967;2;55;3001;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;22518,80049
15701;538;2;4;1950;3;60;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;18185,04026
15705;538;3;1;1934;1;8;301;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8537,56926
15706;538;4;1;1962;3;70;351;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;6795,627303
15707;538;5;3;1985;4;100;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;33737,11369
15710;538;6;5;1976;2;70;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;38950,03309
15715;538;7;1;1950;2;30;201;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2517,833382
15716;538;8;2;1980;2;60;1001;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;12446,40387
15718;538;9;5;1937;4;60;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;16848,87789
15723;539;1;3;1970;5;80;301;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;66446,10665
15726;539;10;2;1971;5;85;421;1;0;0;0;0;0;1;0;1;1;0;0;2;1;0;1;1;0;0;1;0;0;0;1;0;44759,21932
15728;539;11;3;1954;5;87;521;1;0;0;0;0;0;1;0;1;1;0;0;2;1;0;0;1;0;0;2;0;0;0;1;0;51137,76096
15731;539;2;2;1965;6;100;601;1;0;0;0;0;0;1;0;2;1;0;0;1;2;0;1;2;0;0;1;1;0;0;1;0;50708,76431
15733;539;3;4;1975;10;150;501;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;65883,39564
15737;539;4;3;1950;3;40;1201;1;0;0;0;0;0;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;23390,06822
15740;539;5;4;1974;6;110;1901;1;0;0;0;0;0;1;1;2;2;0;0;0;1;1;1;1;0;0;2;0;0;0;0;1;69132,8189
15744;539;6;1;1948;2;30;301;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;10962,62304
15745;539;7;3;1968;6;120;401;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;59048,1092
15748;539;8;3;1960;6;80;891;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;23287,06575
15751;539;9;4;1961;5;110;1501;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;62135,92628
15755;54;1;3;1980;4;70;2001;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;2;1;0;0;1;0;12720,40037
15758;54;10;2;1956;1;35;201;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7287,813716
15760;54;11;5;1966;3;68;4001;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1;0;3;1;0;1;1;1;34273,67665
